record_id,user_id,username,is_anomaly,anomaly_type,severity,explanation
567,USR00056,william.kumar,False,NORMAL,NONE,Access within expected behavioral baseline
568,USR00099,maria.bianchi,False,NORMAL,NONE,Access within expected behavioral baseline
569,USR00038,aisha.kim,False,NORMAL,NONE,Access within expected behavioral baseline
570,USR00013,jonathan.jackson,False,NORMAL,NONE,Access within expected behavioral baseline
571,USR00019,joshua.white,False,NORMAL,NONE,Access within expected behavioral baseline
572,USR00050,nisha.martinez,False,NORMAL,NONE,Access within expected behavioral baseline
573,USR00003,sanjana.li,False,NORMAL,NONE,Access within expected behavioral baseline
574,USR00076,stephen.guo,False,NORMAL,NONE,Access within expected behavioral baseline
575,USR00079,varun.weber,False,NORMAL,NONE,Access within expected behavioral baseline
576,USR00011,maria.o'brien,False,NORMAL,NONE,Access within expected behavioral baseline
577,USR00026,stephen.bhat,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
578,USR00094,donald.schulz,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during weekend
579,USR00066,ronald.martin,False,NORMAL,NONE,Access within expected behavioral baseline
580,USR00076,stephen.guo,False,NORMAL,NONE,Access within expected behavioral baseline
581,USR00088,william.jang,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from high sensitivity resource
582,USR00012,vikram.white,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
583,USR00061,sophia.hernandez,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during night
584,USR00066,ronald.martin,False,NORMAL,NONE,Access within expected behavioral baseline
585,USR00044,pooja.mishra,False,NORMAL,NONE,Access within expected behavioral baseline
586,USR00074,mark.he,False,NORMAL,NONE,Access within expected behavioral baseline
587,USR00000,pooja.murphy,False,NORMAL,NONE,Access within expected behavioral baseline
588,USR00075,timothy.huang,False,NORMAL,NONE,Access within expected behavioral baseline
589,USR00021,rohan.harris,False,NORMAL,NONE,Access within expected behavioral baseline
590,USR00070,jeffrey.chen,False,NORMAL,NONE,Access within expected behavioral baseline
591,USR00096,edward.thomas,False,NORMAL,NONE,Access within expected behavioral baseline
592,USR00003,sanjana.li,False,NORMAL,NONE,Access within expected behavioral baseline
593,USR00040,nicholas.romano,False,NORMAL,NONE,Access within expected behavioral baseline
594,USR00034,harsh.jones,False,NORMAL,NONE,Access within expected behavioral baseline
595,USR00089,isha.chen,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
596,USR00062,nisha.jones,False,NORMAL,NONE,Access within expected behavioral baseline
597,USR00008,thomas.iyer,False,NORMAL,NONE,Access within expected behavioral baseline
598,USR00029,zainab.wagner,False,NORMAL,NONE,Access within expected behavioral baseline
599,USR00072,amitabh.park,False,NORMAL,NONE,Access within expected behavioral baseline
600,USR00023,isha.jones,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from medium sensitivity resource
601,USR00080,david.rodriguez,False,NORMAL,NONE,Access within expected behavioral baseline
602,USR00097,leila.lopez,False,NORMAL,NONE,Access within expected behavioral baseline
603,USR00008,thomas.iyer,False,NORMAL,NONE,Access within expected behavioral baseline
604,USR00070,jeffrey.chen,False,NORMAL,NONE,Access within expected behavioral baseline
605,USR00092,charles.sullivan,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
606,USR00035,nikhil.rao,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during weekend
607,USR00047,george.clark,False,NORMAL,NONE,Access within expected behavioral baseline
608,USR00011,maria.o'brien,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
609,USR00025,diya.romano,False,NORMAL,NONE,Access within expected behavioral baseline
610,USR00046,deepika.li,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
611,USR00011,maria.o'brien,False,NORMAL,NONE,Access within expected behavioral baseline
612,USR00051,meera.quinn,False,NORMAL,NONE,Access within expected behavioral baseline
613,USR00031,amitabh.taylor,False,NORMAL,NONE,Access within expected behavioral baseline
614,USR00039,stephen.bhat,False,NORMAL,NONE,Access within expected behavioral baseline
615,USR00020,karan.white,False,NORMAL,NONE,Access within expected behavioral baseline
616,USR00036,nicholas.harris,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
617,USR00067,donald.wang,False,NORMAL,NONE,Access within expected behavioral baseline
618,USR00008,thomas.iyer,False,NORMAL,NONE,Access within expected behavioral baseline
619,USR00073,joshua.becker,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
620,USR00029,zainab.wagner,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
621,USR00001,daniel.singh,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during night
622,USR00004,diya.anderson,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
623,USR00098,jason.white,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
624,USR00058,anthony.taylor,False,NORMAL,NONE,Access within expected behavioral baseline
625,USR00035,nikhil.rao,False,NORMAL,NONE,Access within expected behavioral baseline
626,USR00069,nikhil.jang,False,NORMAL,NONE,Access within expected behavioral baseline
627,USR00018,meera.burke,False,NORMAL,NONE,Access within expected behavioral baseline
628,USR00074,mark.he,False,NORMAL,NONE,Access within expected behavioral baseline
629,USR00023,isha.jones,False,NORMAL,NONE,Access within expected behavioral baseline
630,USR00054,edward.smith,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
631,USR00017,diya.schulz,False,NORMAL,NONE,Access within expected behavioral baseline
632,USR00060,vikram.gonzalez,False,NORMAL,NONE,Access within expected behavioral baseline
633,USR00097,leila.lopez,False,NORMAL,NONE,Access within expected behavioral baseline
634,USR00088,william.jang,False,NORMAL,NONE,Access within expected behavioral baseline
635,USR00013,jonathan.jackson,False,NORMAL,NONE,Access within expected behavioral baseline
636,USR00046,deepika.li,False,NORMAL,NONE,Access within expected behavioral baseline
637,USR00000,pooja.murphy,False,NORMAL,NONE,Access within expected behavioral baseline
638,USR00059,thomas.lewis,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from high sensitivity resource
639,USR00037,ronald.wilson,False,NORMAL,NONE,Access within expected behavioral baseline
640,USR00029,zainab.wagner,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
641,USR00000,pooja.murphy,False,NORMAL,NONE,Access within expected behavioral baseline
642,USR00014,david.thomas,False,NORMAL,NONE,Access within expected behavioral baseline
643,USR00001,daniel.singh,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
644,USR00088,william.jang,False,NORMAL,NONE,Access within expected behavioral baseline
645,USR00018,meera.burke,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
646,USR00038,aisha.kim,False,NORMAL,NONE,Access within expected behavioral baseline
647,USR00031,amitabh.taylor,False,NORMAL,NONE,Access within expected behavioral baseline
648,USR00055,neha.johnson,False,NORMAL,NONE,Access within expected behavioral baseline
649,USR00071,richard.johnson,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
650,USR00098,jason.white,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from low sensitivity resource
651,USR00085,varun.rao,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
652,USR00006,kevin.ramirez,False,NORMAL,NONE,Access within expected behavioral baseline
653,USR00083,ryan.thomas,False,NORMAL,NONE,Access within expected behavioral baseline
654,USR00082,arjun.hwang,False,NORMAL,NONE,Access within expected behavioral baseline
655,USR00094,donald.schulz,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
656,USR00030,yuki.meyer,False,NORMAL,NONE,Access within expected behavioral baseline
657,USR00007,robert.smith,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
658,USR00068,robert.patel,False,NORMAL,NONE,Access within expected behavioral baseline
659,USR00020,karan.white,False,NORMAL,NONE,Access within expected behavioral baseline
660,USR00071,richard.johnson,False,NORMAL,NONE,Access within expected behavioral baseline
661,USR00074,mark.he,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during night
662,USR00088,william.jang,False,NORMAL,NONE,Access within expected behavioral baseline
663,USR00041,matthew.huang,False,NORMAL,NONE,Access within expected behavioral baseline
664,USR00086,ryan.colombo,False,NORMAL,NONE,Access within expected behavioral baseline
665,USR00010,jacob.patel,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
666,USR00054,edward.smith,False,NORMAL,NONE,Access within expected behavioral baseline
667,USR00024,nicholas.jackson,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
668,USR00096,edward.thomas,False,NORMAL,NONE,Access within expected behavioral baseline
669,USR00045,stephen.kumar,False,NORMAL,NONE,Access within expected behavioral baseline
670,USR00026,stephen.bhat,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from low sensitivity resource
671,USR00082,arjun.hwang,False,NORMAL,NONE,Access within expected behavioral baseline
672,USR00070,jeffrey.chen,False,NORMAL,NONE,Access within expected behavioral baseline
673,USR00042,kenneth.sanchez,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
674,USR00024,nicholas.jackson,False,NORMAL,NONE,Access within expected behavioral baseline
675,USR00000,pooja.murphy,False,NORMAL,NONE,Access within expected behavioral baseline
676,USR00035,nikhil.rao,False,NORMAL,NONE,Access within expected behavioral baseline
677,USR00000,pooja.murphy,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
678,USR00047,george.clark,False,NORMAL,NONE,Access within expected behavioral baseline
679,USR00091,steven.thompson,False,NORMAL,NONE,Access within expected behavioral baseline
680,USR00005,george.lim,False,NORMAL,NONE,Access within expected behavioral baseline
681,USR00053,timothy.jo,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
682,USR00065,timothy.xu,False,NORMAL,NONE,Access within expected behavioral baseline
683,USR00058,anthony.taylor,False,NORMAL,NONE,Access within expected behavioral baseline
684,USR00067,donald.wang,False,NORMAL,NONE,Access within expected behavioral baseline
685,USR00039,stephen.bhat,False,NORMAL,NONE,Access within expected behavioral baseline
686,USR00082,arjun.hwang,False,NORMAL,NONE,Access within expected behavioral baseline
687,USR00048,xiulan.colombo,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from low sensitivity resource
688,USR00058,anthony.taylor,False,NORMAL,NONE,Access within expected behavioral baseline
689,USR00032,pooja.martin,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during weekend
690,USR00094,donald.schulz,False,NORMAL,NONE,Access within expected behavioral baseline
691,USR00025,diya.romano,False,NORMAL,NONE,Access within expected behavioral baseline
692,USR00048,xiulan.colombo,False,NORMAL,NONE,Access within expected behavioral baseline
693,USR00017,diya.schulz,False,NORMAL,NONE,Access within expected behavioral baseline
694,USR00097,leila.lopez,False,NORMAL,NONE,Access within expected behavioral baseline
695,USR00064,zainab.pillai,False,NORMAL,NONE,Access within expected behavioral baseline
696,USR00034,harsh.jones,False,NORMAL,NONE,Access within expected behavioral baseline
697,USR00095,priya.petit,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
698,USR00044,pooja.mishra,False,NORMAL,NONE,Access within expected behavioral baseline
699,USR00061,sophia.hernandez,False,NORMAL,NONE,Access within expected behavioral baseline
700,USR00041,matthew.huang,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
701,USR00018,meera.burke,False,NORMAL,NONE,Access within expected behavioral baseline
702,USR00030,yuki.meyer,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
703,USR00078,christopher.menon,False,NORMAL,NONE,Access within expected behavioral baseline
704,USR00007,robert.smith,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
705,USR00014,david.thomas,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
706,USR00046,deepika.li,False,NORMAL,NONE,Access within expected behavioral baseline
707,USR00046,deepika.li,False,NORMAL,NONE,Access within expected behavioral baseline
708,USR00030,yuki.meyer,False,NORMAL,NONE,Access within expected behavioral baseline
709,USR00060,vikram.gonzalez,False,NORMAL,NONE,Access within expected behavioral baseline
710,USR00066,ronald.martin,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
711,USR00083,ryan.thomas,False,NORMAL,NONE,Access within expected behavioral baseline
712,USR00056,william.kumar,False,NORMAL,NONE,Access within expected behavioral baseline
713,USR00084,aditya.gupta,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from low sensitivity resource
714,USR00090,neha.o'brien,False,NORMAL,NONE,Access within expected behavioral baseline
715,USR00088,william.jang,False,NORMAL,NONE,Access within expected behavioral baseline
716,USR00009,aditya.burke,False,NORMAL,NONE,Access within expected behavioral baseline
717,USR00076,stephen.guo,False,NORMAL,NONE,Access within expected behavioral baseline
718,USR00035,nikhil.rao,False,NORMAL,NONE,Access within expected behavioral baseline
719,USR00057,zainab.jo,False,NORMAL,NONE,Access within expected behavioral baseline
720,USR00024,nicholas.jackson,False,NORMAL,NONE,Access within expected behavioral baseline
721,USR00023,isha.jones,False,NORMAL,NONE,Access within expected behavioral baseline
722,USR00053,timothy.jo,False,NORMAL,NONE,Access within expected behavioral baseline
723,USR00006,kevin.ramirez,False,NORMAL,NONE,Access within expected behavioral baseline
724,USR00020,karan.white,False,NORMAL,NONE,Access within expected behavioral baseline
725,USR00037,ronald.wilson,False,NORMAL,NONE,Access within expected behavioral baseline
726,USR00024,nicholas.jackson,False,NORMAL,NONE,Access within expected behavioral baseline
727,USR00067,donald.wang,False,NORMAL,NONE,Access within expected behavioral baseline
728,USR00050,nisha.martinez,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
729,USR00029,zainab.wagner,False,NORMAL,NONE,Access within expected behavioral baseline
730,USR00094,donald.schulz,False,NORMAL,NONE,Access within expected behavioral baseline
731,USR00027,pooja.sullivan,False,NORMAL,NONE,Access within expected behavioral baseline
732,USR00040,nicholas.romano,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
733,USR00092,charles.sullivan,False,NORMAL,NONE,Access within expected behavioral baseline
734,USR00025,diya.romano,False,NORMAL,NONE,Access within expected behavioral baseline
735,USR00060,vikram.gonzalez,False,NORMAL,NONE,Access within expected behavioral baseline
736,USR00081,isha.ghosh,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
737,USR00025,diya.romano,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
738,USR00003,sanjana.li,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
739,USR00062,nisha.jones,False,NORMAL,NONE,Access within expected behavioral baseline
740,USR00090,neha.o'brien,False,NORMAL,NONE,Access within expected behavioral baseline
741,USR00026,stephen.bhat,False,NORMAL,NONE,Access within expected behavioral baseline
742,USR00044,pooja.mishra,False,NORMAL,NONE,Access within expected behavioral baseline
743,USR00055,neha.johnson,False,NORMAL,NONE,Access within expected behavioral baseline
744,USR00077,neha.taylor,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
745,USR00099,maria.bianchi,False,NORMAL,NONE,Access within expected behavioral baseline
746,USR00073,joshua.becker,False,NORMAL,NONE,Access within expected behavioral baseline
747,USR00057,zainab.jo,False,NORMAL,NONE,Access within expected behavioral baseline
748,USR00075,timothy.huang,False,NORMAL,NONE,Access within expected behavioral baseline
749,USR00005,george.lim,False,NORMAL,NONE,Access within expected behavioral baseline
750,USR00080,david.rodriguez,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from high sensitivity resource
751,USR00004,diya.anderson,False,NORMAL,NONE,Access within expected behavioral baseline
752,USR00066,ronald.martin,False,NORMAL,NONE,Access within expected behavioral baseline
753,USR00088,william.jang,False,NORMAL,NONE,Access within expected behavioral baseline
754,USR00017,diya.schulz,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
755,USR00034,harsh.jones,False,NORMAL,NONE,Access within expected behavioral baseline
756,USR00035,nikhil.rao,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
757,USR00023,isha.jones,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
758,USR00039,stephen.bhat,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
759,USR00095,priya.petit,False,NORMAL,NONE,Access within expected behavioral baseline
760,USR00036,nicholas.harris,False,NORMAL,NONE,Access within expected behavioral baseline
761,USR00024,nicholas.jackson,False,NORMAL,NONE,Access within expected behavioral baseline
762,USR00097,leila.lopez,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
763,USR00045,stephen.kumar,False,NORMAL,NONE,Access within expected behavioral baseline
764,USR00038,aisha.kim,False,NORMAL,NONE,Access within expected behavioral baseline
765,USR00004,diya.anderson,False,NORMAL,NONE,Access within expected behavioral baseline
766,USR00077,neha.taylor,False,NORMAL,NONE,Access within expected behavioral baseline
767,USR00039,stephen.bhat,False,NORMAL,NONE,Access within expected behavioral baseline
768,USR00044,pooja.mishra,False,NORMAL,NONE,Access within expected behavioral baseline
769,USR00077,neha.taylor,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during night
770,USR00017,diya.schulz,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from medium sensitivity resource
771,USR00093,nadia.muller,False,NORMAL,NONE,Access within expected behavioral baseline
772,USR00019,joshua.white,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
773,USR00040,nicholas.romano,False,NORMAL,NONE,Access within expected behavioral baseline
774,USR00053,timothy.jo,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
775,USR00091,steven.thompson,False,NORMAL,NONE,Access within expected behavioral baseline
776,USR00071,richard.johnson,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
777,USR00021,rohan.harris,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
778,USR00094,donald.schulz,False,NORMAL,NONE,Access within expected behavioral baseline
779,USR00088,william.jang,False,NORMAL,NONE,Access within expected behavioral baseline
780,USR00061,sophia.hernandez,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
781,USR00055,neha.johnson,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from medium sensitivity resource
782,USR00008,thomas.iyer,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
783,USR00080,david.rodriguez,False,NORMAL,NONE,Access within expected behavioral baseline
784,USR00023,isha.jones,False,NORMAL,NONE,Access within expected behavioral baseline
785,USR00092,charles.sullivan,False,NORMAL,NONE,Access within expected behavioral baseline
786,USR00098,jason.white,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
787,USR00093,nadia.muller,False,NORMAL,NONE,Access within expected behavioral baseline
788,USR00084,aditya.gupta,False,NORMAL,NONE,Access within expected behavioral baseline
789,USR00062,nisha.jones,False,NORMAL,NONE,Access within expected behavioral baseline
790,USR00078,christopher.menon,False,NORMAL,NONE,Access within expected behavioral baseline
791,USR00090,neha.o'brien,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from medium sensitivity resource
792,USR00009,aditya.burke,False,NORMAL,NONE,Access within expected behavioral baseline
793,USR00054,edward.smith,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
794,USR00089,isha.chen,False,NORMAL,NONE,Access within expected behavioral baseline
795,USR00022,harsh.patel,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from medium sensitivity resource
796,USR00045,stephen.kumar,False,NORMAL,NONE,Access within expected behavioral baseline
797,USR00046,deepika.li,False,NORMAL,NONE,Access within expected behavioral baseline
798,USR00097,leila.lopez,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
799,USR00001,daniel.singh,False,NORMAL,NONE,Access within expected behavioral baseline
800,USR00032,pooja.martin,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
801,USR00086,ryan.colombo,False,NORMAL,NONE,Access within expected behavioral baseline
802,USR00079,varun.weber,False,NORMAL,NONE,Access within expected behavioral baseline
803,USR00048,xiulan.colombo,False,NORMAL,NONE,Access within expected behavioral baseline
804,USR00090,neha.o'brien,False,NORMAL,NONE,Access within expected behavioral baseline
805,USR00028,paul.singh,False,NORMAL,NONE,Access within expected behavioral baseline
806,USR00081,isha.ghosh,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
807,USR00063,daniel.colombo,False,NORMAL,NONE,Access within expected behavioral baseline
808,USR00011,maria.o'brien,False,NORMAL,NONE,Access within expected behavioral baseline
809,USR00084,aditya.gupta,False,NORMAL,NONE,Access within expected behavioral baseline
810,USR00050,nisha.martinez,False,NORMAL,NONE,Access within expected behavioral baseline
811,USR00039,stephen.bhat,False,NORMAL,NONE,Access within expected behavioral baseline
812,USR00087,aditya.taylor,False,NORMAL,NONE,Access within expected behavioral baseline
813,USR00018,meera.burke,False,NORMAL,NONE,Access within expected behavioral baseline
814,USR00038,aisha.kim,False,NORMAL,NONE,Access within expected behavioral baseline
815,USR00023,isha.jones,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
816,USR00078,christopher.menon,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
817,USR00090,neha.o'brien,False,NORMAL,NONE,Access within expected behavioral baseline
818,USR00016,elena.dubois,False,NORMAL,NONE,Access within expected behavioral baseline
819,USR00047,george.clark,False,NORMAL,NONE,Access within expected behavioral baseline
820,USR00013,jonathan.jackson,False,NORMAL,NONE,Access within expected behavioral baseline
821,USR00013,jonathan.jackson,False,NORMAL,NONE,Access within expected behavioral baseline
822,USR00038,aisha.kim,False,NORMAL,NONE,Access within expected behavioral baseline
823,USR00011,maria.o'brien,False,NORMAL,NONE,Access within expected behavioral baseline
824,USR00039,stephen.bhat,False,NORMAL,NONE,Access within expected behavioral baseline
825,USR00052,leila.sun,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during night
826,USR00007,robert.smith,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during weekend
827,USR00069,nikhil.jang,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
828,USR00097,leila.lopez,False,NORMAL,NONE,Access within expected behavioral baseline
829,USR00016,elena.dubois,False,NORMAL,NONE,Access within expected behavioral baseline
830,USR00016,elena.dubois,True,CROSS_DEPT,MEDIUM,Unusual access pattern: CROSS DEPT
831,USR00093,nadia.muller,False,NORMAL,NONE,Access within expected behavioral baseline
832,USR00049,thomas.kang,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
833,USR00018,meera.burke,False,NORMAL,NONE,Access within expected behavioral baseline
834,USR00026,stephen.bhat,False,NORMAL,NONE,Access within expected behavioral baseline
835,USR00081,isha.ghosh,True,SENSITIVE_OFF_HOURS_ACCESS,MEDIUM,Access to high-sensitivity resource during night
836,USR00057,zainab.jo,False,NORMAL,NONE,Access within expected behavioral baseline
837,USR00046,deepika.li,True,FAILED_ATTEMPTS,HIGH,High-risk access pattern: FAILED ATTEMPTS
838,USR00044,pooja.mishra,False,NORMAL,NONE,Access within expected behavioral baseline
839,USR00050,nisha.martinez,False,NORMAL,NONE,Access within expected behavioral baseline
840,USR00010,jacob.patel,False,NORMAL,NONE,Access within expected behavioral baseline
841,USR00021,rohan.harris,False,NORMAL,NONE,Access within expected behavioral baseline
842,USR00007,robert.smith,False,NORMAL,NONE,Access within expected behavioral baseline
843,USR00009,aditya.burke,False,NORMAL,NONE,Access within expected behavioral baseline
844,USR00079,varun.weber,False,NORMAL,NONE,Access within expected behavioral baseline
845,USR00032,pooja.martin,False,NORMAL,NONE,Access within expected behavioral baseline
846,USR00062,nisha.jones,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
847,USR00066,ronald.martin,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
848,USR00006,kevin.ramirez,False,NORMAL,NONE,Access within expected behavioral baseline
849,USR00084,aditya.gupta,False,NORMAL,NONE,Access within expected behavioral baseline
850,USR00040,nicholas.romano,False,NORMAL,NONE,Access within expected behavioral baseline
851,USR00002,kenneth.moore,True,UNUSUAL_RESOURCE,MEDIUM,Unusual access pattern: UNUSUAL RESOURCE
852,USR00098,jason.white,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
853,USR00054,edward.smith,False,NORMAL,NONE,Access within expected behavioral baseline
854,USR00054,edward.smith,True,OFF_HOURS_ADMIN,HIGH,High-risk access pattern: OFF HOURS ADMIN
855,USR00022,harsh.patel,False,NORMAL,NONE,Access within expected behavioral baseline
856,USR00028,paul.singh,False,NORMAL,NONE,Access within expected behavioral baseline
857,USR00030,yuki.meyer,False,NORMAL,NONE,Access within expected behavioral baseline
858,USR00026,stephen.bhat,False,NORMAL,NONE,Access within expected behavioral baseline
859,USR00019,joshua.white,False,NORMAL,NONE,Access within expected behavioral baseline
860,USR00033,michael.sharma,False,NORMAL,NONE,Access within expected behavioral baseline
861,USR00028,paul.singh,False,NORMAL,NONE,Access within expected behavioral baseline
862,USR00038,aisha.kim,False,NORMAL,NONE,Access within expected behavioral baseline
863,USR00083,ryan.thomas,False,NORMAL,NONE,Access within expected behavioral baseline
864,USR00032,pooja.martin,True,BULK_DATA_EXFILTRATION,CRITICAL,Bulk data export from high sensitivity resource
865,USR00066,ronald.martin,False,NORMAL,NONE,Access within expected behavioral baseline
866,USR00077,neha.taylor,False,NORMAL,NONE,Access within expected behavioral baseline
867,USR00085,varun.rao,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
868,USR00005,george.lim,False,NORMAL,NONE,Access within expected behavioral baseline
869,USR00006,kevin.ramirez,False,NORMAL,NONE,Access within expected behavioral baseline
870,USR00082,arjun.hwang,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
871,USR00047,george.clark,True,STALE_ACCESS,HIGH,High-risk access pattern: STALE ACCESS
872,USR00023,isha.jones,True,AFTER_HOURS,MEDIUM,Unusual access pattern: AFTER HOURS
873,USR00092,charles.sullivan,False,NORMAL,NONE,Access within expected behavioral baseline
874,USR00011,maria.o'brien,False,NORMAL,NONE,Access within expected behavioral baseline
875,USR00079,varun.weber,False,NORMAL,NONE,Access within expected behavioral baseline
876,USR00090,neha.o'brien,False,NORMAL,NONE,Access within expected behavioral baseline
877,USR00002,kenneth.moore,False,NORMAL,NONE,Access within expected behavioral baseline
878,USR00014,david.thomas,False,NORMAL,NONE,Access within expected behavioral baseline
879,USR00009,aditya.burke,False,NORMAL,NONE,Access within expected behavioral baseline
880,USR00094,donald.schulz,False,NORMAL,NONE,Access within expected behavioral baseline
881,USR00070,jeffrey.chen,False,NORMAL,NONE,Access within expected behavioral baseline
882,USR00060,vikram.gonzalez,False,NORMAL,NONE,Access within expected behavioral baseline
